GEO_ID,NAME,H002001,H002002,H002003,H002004,H002005
id,Geographic Area Name,Total,Total!!Urban,Total!!Urban!!Inside urbanized areas,Total!!Urban!!Inside urban clusters,Total!!Rural
0500000US39097,"Madison County, Ohio",15939,7566,69,7497,8373
0500000US39095,"Lucas County, Ohio",202630,194452,194452,0,8178
0500000US39091,"Logan County, Ohio",23181,12078,0,12078,11103
0500000US39093,"Lorain County, Ohio",127036,113233,106947,6286,13803
0500000US39111,"Monroe County, Ohio",7567,174,0,174,7393
0500000US39101,"Marion County, Ohio",27834,19449,0,19449,8385
0500000US39103,"Medina County, Ohio",69181,49713,45860,3853,19468
0500000US39105,"Meigs County, Ohio",11191,2272,0,2272,8919
0500000US39107,"Mercer County, Ohio",17633,7162,0,7162,10471
0500000US39109,"Miami County, Ohio",44256,31337,20550,10787,12919
0500000US39127,"Perry County, Ohio",15211,3775,0,3775,11436
0500000US39113,"Montgomery County, Ohio",254775,244930,243232,1698,9845
0500000US39115,"Morgan County, Ohio",7892,1367,0,1367,6525
0500000US39117,"Morrow County, Ohio",14155,1790,0,1790,12365
0500000US39119,"Muskingum County, Ohio",38074,20969,0,20969,17105
0500000US39121,"Noble County, Ohio",6053,1413,0,1413,4640
0500000US39123,"Ottawa County, Ohio",27909,15462,660,14802,12447
0500000US39125,"Paulding County, Ohio",8749,1691,0,1691,7058
0500000US39139,"Richland County, Ohio",54599,38536,34156,4380,16063
0500000US39129,"Pickaway County, Ohio",21275,10444,1105,9339,10831
0500000US39131,"Pike County, Ohio",12481,3592,0,3592,8889
0500000US39133,"Portage County, Ohio",67472,45698,43239,2459,21774
0500000US39135,"Preble County, Ohio",17888,5883,0,5883,12005
0500000US39137,"Putnam County, Ohio",13731,2276,0,2276,11455
0500000US39151,"Stark County, Ohio",165215,144660,132254,12406,20555
0500000US39141,"Ross County, Ohio",32148,12763,0,12763,19385
0500000US39143,"Sandusky County, Ohio",26390,15149,0,15149,11241
0500000US39145,"Scioto County, Ohio",34142,15947,0,15947,18195
0500000US39147,"Seneca County, Ohio",24122,13162,0,13162,10960
0500000US39149,"Shelby County, Ohio",20173,10370,0,10370,9803
0500000US48327,"Menard County, Texas",1702,0,0,0,1702
0500000US48333,"Mills County, Texas",2846,0,0,0,2846
0500000US39153,"Summit County, Ohio",245109,236718,236718,0,8391
0500000US39155,"Trumbull County, Ohio",96163(r24023),72524,72513,11,23639
0500000US39161,"Van Wert County, Ohio",12615,6557,0,6557,6058
0500000US39157,"Tuscarawas County, Ohio",40206,24178,0,24178,16028
0500000US39159,"Union County, Ohio",19429,9251,929,8322,10178
0500000US39163,"Vinton County, Ohio",6291,0,0,0,6291
0500000US39165,"Warren County, Ohio",80750,66693,66693,0,14057
0500000US48329,"Midland County, Texas",54351,48060,48060,0,6291
0500000US48331,"Milam County, Texas",11305,4797,0,4797,6508
0500000US48345,"Motley County, Texas",779,0,0,0,779
0500000US48335,"Mitchell County, Texas",4064,1734,0,1734,2330
0500000US48337,"Montague County, Texas",10131,3869,0,3869,6262
0500000US48339,"Montgomery County, Texas",177647,138643,117629,21014,39004
0500000US48341,"Moore County, Texas",7881,6406,0,6406,1475
0500000US48343,"Morris County, Texas",6024,1173,0,1173,4851
0500000US48367,"Parker County, Texas",46628,19962,2740,17222,26666
0500000US48347,"Nacogdoches County, Texas",27406,14082,0,14082,13324
0500000US48349,"Navarro County, Texas",20234,9024,0,9024,11210
0500000US48351,"Newton County, Texas",7142,0,0,0,7142
0500000US48353,"Nolan County, Texas",7152,4692,0,4692,2460
0500000US48355,"Nueces County, Texas",141033,129777,124292,5485,11256
0500000US48357,"Ochiltree County, Texas",4062,3427,0,3427,635
0500000US48359,"Oldham County, Texas",841,0,0,0,841
0500000US48361,"Orange County, Texas",35313,23877,23877,0,11436
0500000US48365,"Panola County, Texas",10920,2783,0,2783,8137
0500000US48363,"Palo Pinto County, Texas",15214,6013,0,6013,9201
0500000US48379,"Rains County, Texas",5269,373,0,373,4896
0500000US48369,"Parmer County, Texas",3799,1428,0,1428,2371
0500000US48371,"Pecos County, Texas",5585,3491,0,3491,2094
0500000US48373,"Polk County, Texas",22683,5559,0,5559,17124
0500000US48375,"Potter County, Texas",47271,43164,43164,0,4107
0500000US48377,"Presidio County, Texas",3825,1835,0,1835,1990
0500000US48395,"Robertson County, Texas",8484,1807,0,1807,6677
0500000US48381,"Randall County, Texas",51587,44579,37580,6999,7008
0500000US48383,"Reagan County, Texas",1372,1081,0,1081,291
0500000US48385,"Real County, Texas",2599,0,0,0,2599
0500000US48387,"Red River County, Texas",6826,1597,0,1597,5229
0500000US48389,"Reeves County, Texas",4640,3541,0,3541,1099
0500000US48391,"Refugio County, Texas",3726,1359,0,1359,2367
0500000US48393,"Roberts County, Texas",439,0,0,0,439
0500000US48407,"San Jacinto County, Texas",13187,0,0,0,13187
0500000US48397,"Rockwall County, Texas",27939,23601,23601,0,4338
0500000US48399,"Runnels County, Texas",5298,2996,0,2996,2302
0500000US48401,"Rusk County, Texas",21191,5805,2,5803,15386
0500000US48403,"Sabine County, Texas",7988,0,0,0,7988
0500000US48405,"San Augustine County, Texas",5342,0,0,0,5342
0500000US48429,"Stephens County, Texas",4938,2704,0,2704,2234
0500000US48409,"San Patricio County, Texas",26521,21019,6566,14453,5502
0500000US48411,"San Saba County, Texas",3177,1142,0,1142,2035
0500000US48413,"Schleicher County, Texas",1489,0,0,0,1489
0500000US48415,"Scurry County, Texas",6963,4899,0,4899,2064
0500000US48417,"Shackelford County, Texas",1754,0,0,0,1754
0500000US48419,"Shelby County, Texas",11873,2157,0,2157,9716
0500000US48421,"Sherman County, Texas",1252,0,0,0,1252
0500000US48423,"Smith County, Texas",87309,60093,54081,6012,27216
0500000US48427,"Starr County, Texas",19526,14372,0,14372,5154
0500000US48425,"Somervell County, Texas",3674,0,0,0,3674
0500000US48431,"Sterling County, Texas",615,0,0,0,615
0500000US48433,"Stonewall County, Texas",928,0,0,0,928
0500000US48435,"Sutton County, Texas",2031,1477,0,1477,554
0500000US48437,"Swisher County, Texas",3221,1834,0,1834,1387
0500000US20123,"Mitchell County, Kansas",3296,1645,0,1645,1651
0500000US20125,"Montgomery County, Kansas",16578,9586,0,9586,6992
0500000US20129,"Morton County, Kansas",1467,0,0,0,1467
0500000US20131,"Nemaha County, Kansas",4562,1209,0,1209,3353
0500000US20147,"Phillips County, Kansas",3049,1321,0,1321,1728
0500000US20133,"Neosho County, Kansas",7513,4141,0,4141,3372
0500000US20135,"Ness County, Kansas",1740,0,0,0,1740
0500000US20137,"Norton County, Kansas",2542,1452,0,1452,1090
0500000US20139,"Osage County, Kansas",7503,1248,0,1248,6255
0500000US20141,"Osborne County, Kansas",2206,0,0,0,2206
0500000US20143,"Ottawa County, Kansas",2779,0,0,0,2779
0500000US20145,"Pawnee County, Kansas",3152,2116,0,2116,1036
0500000US20159,"Rice County, Kansas",4548,1668,0,1668,2880
0500000US20149,"Pottawatomie County, Kansas",8626,3446,652,2794,5180
0500000US20151,"Pratt County, Kansas",4514,3160,0,3160,1354
0500000US20153,"Rawlins County, Kansas",1458,0,0,0,1458
0500000US20155,"Reno County, Kansas",28274,19668,0,19668,8606
0500000US20157,"Republic County, Kansas",2877,0,0,0,2877
0500000US20175,"Seward County, Kansas",8061,7066,0,7066,995
0500000US20167,"Russell County, Kansas",3910,2182,0,2182,1728
0500000US20165,"Rush County, Kansas",1869,0,0,0,1869
0500000US20169,"Saline County, Kansas",24101,20708,0,20708,3393
0500000US20161,"Riley County, Kansas",28212,23743,21852,1891,4469
0500000US20163,"Rooks County, Kansas",2768,0,0,0,2768
0500000US20171,"Scott County, Kansas",2193,1639,0,1639,554
0500000US20173,"Sedgwick County, Kansas",211593,197307,197307,0,14286
0500000US20187,"Stanton County, Kansas",990,0,0,0,990
0500000US20177,"Shawnee County, Kansas",79140,68062,68062,0,11078
0500000US20179,"Sheridan County, Kansas",1265,0,0,0,1265
0500000US38045,"LaMoure County, North Dakota",2238,0,0,0,2238
0500000US38065,"Oliver County, North Dakota",905,0,0,0,905
0500000US19195,"Worth County, Iowa",3548,0,0,0,3548
0500000US19197,"Wright County, Iowa",6529,2635,0,2635,3894
0500000US20001,"Allen County, Kansas",6226,2610,0,2610,3616
0500000US20011,"Bourbon County, Kansas",7167,3719,0,3719,3448
0500000US20013,"Brown County, Kansas",4779,1584,0,1584,3195
0500000US20005,"Atchison County, Kansas",6990,4476,0,4476,2514
0500000US20003,"Anderson County, Kansas",3720,1556,0,1556,2164
0500000US20007,"Barber County, Kansas",2765,0,0,0,2765
0500000US38055,"McLean County, North Dakota",5590,0,0,0,5590
0500000US38057,"Mercer County, North Dakota",4450,1442,0,1442,3008
0500000US38059,"Morton County, North Dakota",12079,8129,8129,0,3950
0500000US38061,"Mountrail County, North Dakota",4119,0,0,0,4119
0500000US38063,"Nelson County, North Dakota",1927,0,0,0,1927
0500000US38081,"Sargent County, North Dakota",2004,0,0,0,2004
0500000US38067,"Pembina County, North Dakota",3859,0,0,0,3859
0500000US38069,"Pierce County, North Dakota",2199,1382,0,1382,817
0500000US38071,"Ramsey County, North Dakota",5615,3586,0,3586,2029
0500000US38073,"Ransom County, North Dakota",2656,0,0,0,2656
0500000US38075,"Renville County, North Dakota",1386,0,0,0,1386
0500000US38077,"Richland County, North Dakota",7503,3509,0,3509,3994
0500000US38079,"Rolette County, North Dakota",5372,0,0,0,5372
0500000US38093,"Stutsman County, North Dakota",9862,6920,0,6920,2942
0500000US38083,"Sheridan County, North Dakota",894,0,0,0,894
0500000US38085,"Sioux County, North Dakota",1311,0,0,0,1311
0500000US38087,"Slope County, North Dakota",436,0,0,0,436
0500000US38089,"Stark County, North Dakota",10735,7761,0,7761,2974
0500000US38091,"Steele County, North Dakota",1171,0,0,0,1171
0500000US38105,"Williams County, North Dakota",10464,6719,0,6719,3745
0500000US38101,"Ward County, North Dakota",26744,20947,0,20947,5797
0500000US38103,"Wells County, North Dakota",2481,0,0,0,2481
0500000US38095,"Towner County, North Dakota",1449,0,0,0,1449
0500000US38097,"Traill County, North Dakota",3780,0,0,0,3780
0500000US38099,"Walsh County, North Dakota",5498,1956,0,1956,3542
0500000US39013,"Belmont County, Ohio",32452,15782,13731,2051,16670
0500000US39003,"Allen County, Ohio",44999,34108,30868,3240,10891
0500000US39001,"Adams County, Ohio",12978,1444,0,1444,11534
0500000US39007,"Ashtabula County, Ohio",46099,25985,63,25922,20114
0500000US39005,"Ashland County, Ohio",22141,8847,0,8847,13294
0500000US39009,"Athens County, Ohio",26385,13386,0,13386,12999
0500000US39015,"Brown County, Ohio",19301,4870,0,4870,14431
0500000US39011,"Auglaize County, Ohio",19585,12210,944,11266,7375
0500000US39017,"Butler County, Ohio",148273,134843,128221,6622,13430
0500000US39019,"Carroll County, Ohio",13698,3997,0,3997,9701
0500000US39021,"Champaign County, Ohio",16755,5344,0,5344,11411
0500000US39037,"Darke County, Ohio",22730,8547,0,8547,14183
0500000US39023,"Clark County, Ohio",61419,47860,47860,0,13559
0500000US39025,"Clermont County, Ohio",80656,62826,60247,2579,17830
0500000US39027,"Clinton County, Ohio",18133,8760,0,8760,9373
0500000US39029,"Columbiana County, Ohio",47088,27027,0,27027,20061
0500000US39031,"Coshocton County, Ohio",16545,6856,0,6856,9689
0500000US39033,"Crawford County, Ohio",20167,13653,0,13653,6514
0500000US39035,"Cuyahoga County, Ohio",621763(r23695),618654,618654,0,3109
0500000US39049,"Franklin County, Ohio",527186,520995,520064,931,6191
0500000US39039,"Defiance County, Ohio",16729,9703,0,9703,7026
0500000US39041,"Delaware County, Ohio",66378,53356,53356,0,13022
0500000US39043,"Erie County, Ohio",37845,28467,3511,24956,9378
0500000US39047,"Fayette County, Ohio",12693,6865,0,6865,5828
0500000US39045,"Fairfield County, Ohio",58687,39377,18614,20763,19310
0500000US48215,"Hidalgo County, Texas",248287(r24826),236216,234630,1586,12071
0500000US48231,"Hunt County, Texas",36704,16571,0,16571,20133
0500000US39051,"Fulton County, Ohio",17407,7833,1469,6364,9574
0500000US39053,"Gallia County, Ohio",13925,2811,0,2811,11114
0500000US48217,"Hill County, Texas",16118,3363,0,3363,12755
0500000US48219,"Hockley County, Texas",9293,5489,0,5489,3804
0500000US48221,"Hood County, Texas",24951,17171,0,17171,7780
0500000US48223,"Hopkins County, Texas",15029,6221,0,6221,8808
0500000US48225,"Houston County, Texas",11532,2780,0,2780,8752
0500000US48227,"Howard County, Texas",13124,9922,0,9922,3202
0500000US48229,"Hudspeth County, Texas",1527,0,0,0,1527
0500000US48249,"Jim Wells County, Texas",16147,9413,0,9413,6734
0500000US48233,"Hutchinson County, Texas",10629,8247,0,8247,2382
0500000US48235,"Irion County, Texas",856,0,0,0,856
0500000US48237,"Jack County, Texas",4095,1422,0,1422,2673
0500000US48245,"Jefferson County, Texas",104424,95553,95553,0,8871
0500000US48247,"Jim Hogg County, Texas",2441,1897,0,1897,544
0500000US48239,"Jackson County, Texas",6590,2452,0,2452,4138
0500000US48241,"Jasper County, Texas",16798,3526,0,3526,13272
0500000US48243,"Jeff Davis County, Texas",1613,0,0,0,1613
0500000US48265,"Kerr County, Texas",23831,13509,0,13509,10322
0500000US48251,"Johnson County, Texas",56719,34779,16585,18194,21940
0500000US48253,"Jones County, Texas",7422,1489,0,1489,5933
0500000US48255,"Karnes County, Texas",5650,2567,0,2567,3083
0500000US48257,"Kaufman County, Texas",38322,18674,824,17850,19648
0500000US48259,"Kendall County, Texas",14055,5824,436,5388,8231
0500000US48261,"Kenedy County, Texas",233,0,0,0,233
0500000US48263,"Kent County, Texas",552,0,0,0,552
0500000US48277,"Lamar County, Texas",22481,12366,0,12366,10115
0500000US48267,"Kimble County, Texas",3371,1266,0,1266,2105
0500000US48269,"King County, Texas",186,0,0,0,186
0500000US48271,"Kinney County, Texas",1940,1427,0,1427,513
0500000US48273,"Kleberg County, Texas",12787,10269,0,10269,2518
0500000US48275,"Knox County, Texas",2044,0,0,0,2044
0500000US48293,"Limestone County, Texas",10536,3914,0,3914,6622
0500000US48279,"Lamb County, Texas",6128,2538,0,2538,3590
0500000US48281,"Lampasas County, Texas",8718,2701,78,2623,6017
0500000US48283,"La Salle County, Texas",2746,1657,0,1657,1089
0500000US48285,"Lavaca County, Texas",10344,1579,0,1579,8765
0500000US48287,"Lee County, Texas",7499,1843,0,1843,5656
0500000US48289,"Leon County, Texas",9509,0,0,0,9509
0500000US48291,"Liberty County, Texas",28759,9317,0,9317,19442
0500000US48303,"Lubbock County, Texas",115064,102499,98505,3994,12565
0500000US48295,"Lipscomb County, Texas",1512,0,0,0,1512
0500000US48297,"Live Oak County, Texas",6065,0,0,0,6065
0500000US48299,"Llano County, Texas",14280,7001,0,7001,7279
0500000US48305,"Lynn County, Texas",2676,1155,0,1155,1521
0500000US48301,"Loving County, Texas",50,0,0,0,50
0500000US48317,"Martin County, Texas",1852,0,0,0,1852
0500000US48307,"McCulloch County, Texas",4302,2489,0,2489,1813
0500000US48309,"McLennan County, Texas",95124,73208,70081,3127,21916
0500000US48311,"McMullen County, Texas",485,0,0,0,485
0500000US48313,"Madison County, Texas",5096,1690,0,1690,3406
0500000US48315,"Marion County, Texas",6218,0,0,0,6218
0500000US48319,"Mason County, Texas",2733,0,0,0,2733
0500000US48321,"Matagorda County, Texas",18801,10204,0,10204,8597
0500000US48323,"Maverick County, Texas",17462,15814,0,15814,1648
0500000US48325,"Medina County, Texas",17991,6790,0,6790,11201
0500000US20009,"Barton County, Kansas",12696,8564,0,8564,4132
0500000US20017,"Chase County, Kansas",1503,0,0,0,1503
0500000US20015,"Butler County, Kansas",26058,15394,4166,11228,10664
0500000US20051,"Ellis County, Kansas",12872,9598,0,9598,3274
0500000US20027,"Clay County, Kansas",4042,2146,0,2146,1896
0500000US20025,"Clark County, Kansas",1135,0,0,0,1135
0500000US20029,"Cloud County, Kansas",4659,2513,0,2513,2146
0500000US20019,"Chautauqua County, Kansas",2150,0,0,0,2150
0500000US20021,"Cherokee County, Kansas",9890,5223,0,5223,4667
0500000US20023,"Cheyenne County, Kansas",1518,0,0,0,1518
0500000US20031,"Coffey County, Kansas",3964,1230,0,1230,2734
0500000US20033,"Comanche County, Kansas",1044,0,0,0,1044
0500000US20035,"Cowley County, Kansas",16030,10991,0,10991,5039
0500000US20037,"Crawford County, Kansas",17801,11614,0,11614,6187
0500000US20039,"Decatur County, Kansas",1818,0,0,0,1818
0500000US20041,"Dickinson County, Kansas",8972,3238,0,3238,5734
0500000US20043,"Doniphan County, Kansas",3576,1017,1017,0,2559
0500000US20047,"Edwards County, Kansas",1636,0,0,0,1636
0500000US20049,"Elk County, Kansas",1760,0,0,0,1760
0500000US20063,"Gove County, Kansas",1373,0,0,0,1373
0500000US20053,"Ellsworth County, Kansas",3239,1075,0,1075,2164
0500000US20055,"Finney County, Kansas",13276,10793,0,10793,2483
0500000US20057,"Ford County, Kansas",12005,9290,0,9290,2715
0500000US20059,"Franklin County, Kansas",11147,5403,0,5403,5744
0500000US20061,"Geary County, Kansas",14517,12762,0,12762,1755
0500000US20045,"Douglas County, Kansas",46731,41625,37692,3933,5106
0500000US20085,"Jackson County, Kansas",5779,1607,0,1607,4172
0500000US20065,"Graham County, Kansas",1484,0,0,0,1484
0500000US20067,"Grant County, Kansas",2945,2323,0,2323,622
0500000US20069,"Gray County, Kansas",2340,0,0,0,2340
0500000US20071,"Greeley County, Kansas",629,0,0,0,629
0500000US20073,"Greenwood County, Kansas",4068,1388,0,1388,2680
0500000US20075,"Hamilton County, Kansas",1236,0,0,0,1236
0500000US20077,"Harper County, Kansas",3116,0,0,0,3116
0500000US20079,"Harvey County, Kansas",14527,10179,0,10179,4348
0500000US20087,"Jefferson County, Kansas",8160,91,91,0,8069
0500000US20081,"Haskell County, Kansas",1666,0,0,0,1666
0500000US20083,"Hodgeman County, Kansas",973,0,0,0,973
